name,brand,price_raw,price_clean,old_price_clean,discount_percentage,rating_score,review_count,category,image,url,metadata_profile
Women's Farley Stretch Zip Off Pants II,Vaude,"ab 99,96 €",99.96,124.95,20.0,4.7,19,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-0759-0511_pic1_1.jpg,https://www.bergfreunde.de/vaude-womens-farley-stretch-zip-off-pants-ii-trekkinghose/,Brand: Vaude. Product Name: Women's Farley Stretch Zip Off Pants II. Category: hosen. Priced at 99.96 EUR with a 20.0% discount. This highly rated gear scored 4.7 out of 5 based on 19 customer reviews.
Women's Pelmo Shorts,Ortovox,"ab 61,97 €",61.97,99.95,38.0,4.8,34,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_112-2741-0511_pic1_1.jpg,https://www.bergfreunde.de/ortovox-womens-pelmo-shorts-shorts-bf/,Brand: Ortovox. Product Name: Women's Pelmo Shorts. Category: hosen. Priced at 61.97 EUR with a 38.0% discount. This highly rated gear scored 4.8 out of 5 based on 34 customer reviews.
Women's Runbold IV Zip Off Pants,Mammut,"ab 88,17 €",88.17,139.95,37.0,4.9,16,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-1464-0311_pic1_1.jpg,https://www.bergfreunde.de/mammut-womens-runbold-iv-zip-off-pants-zip-off-hose/,Brand: Mammut. Product Name: Women's Runbold IV Zip Off Pants. Category: hosen. Priced at 88.17 EUR with a 37.0% discount. This highly rated gear scored 4.9 out of 5 based on 16 customer reviews.
Abisko Shorts,Fjällräven,"ab 104,36 €",104.36,119.95,13.0,4.6,21,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_012-0462-0211_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-abisko-shorts-shorts/,Brand: Fjällräven. Product Name: Abisko Shorts. Category: hosen. Priced at 104.36 EUR with a 13.0% discount. This highly rated gear scored 4.6 out of 5 based on 21 customer reviews.
Women's Makke Pant,Lundhags,"ab 124,98 €",124.98,249.95,50.0,4.8,207,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_108-0212-0411_pic1_1.jpg,https://www.bergfreunde.de/lundhags-womens-makke-pant-trekkinghose/,Brand: Lundhags. Product Name: Women's Makke Pant. Category: hosen. Priced at 124.98 EUR with a 50.0% discount. This highly rated gear scored 4.8 out of 5 based on 207 customer reviews.
Women's BadusM.,Maloja,"ab 71,96 €",71.96,89.95,20.0,5.0,12,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_155-2445-0211_pic1_1.jpg,https://www.bergfreunde.de/maloja-womens-badusm-radhose/,Brand: Maloja. Product Name: Women's BadusM.. Category: hosen. Priced at 71.96 EUR with a 20.0% discount. This highly rated gear scored 5.0 out of 5 based on 12 customer reviews.
Aenergy Light SO Shorts,Mammut,"ab 75,57 €",75.57,119.95,37.0,4.5,4,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_012-2046-0411_pic1_1.jpg,https://www.bergfreunde.de/mammut-aenergy-light-so-shorts-shorts/,Brand: Mammut. Product Name: Aenergy Light SO Shorts. Category: hosen. Priced at 75.57 EUR with a 37.0% discount. This highly rated gear scored 4.5 out of 5 based on 4 customer reviews.
Barents Pro Shorts,Fjällräven,"ab 113,06 €",113.06,129.95,13.0,4.9,99,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_012-0309-0411_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-barents-pro-shorts-shorts/,Brand: Fjällräven. Product Name: Barents Pro Shorts. Category: hosen. Priced at 113.06 EUR with a 13.0% discount. This highly rated gear scored 4.9 out of 5 based on 99 customer reviews.
Women's Mairaa,ARMEDANGELS,"ab 77,97 €",77.97,119.95,35.0,4.4,9,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_111-1149-0711_pic1_1.jpg,https://www.bergfreunde.de/armedangels-womens-mairaa-jeans/,Brand: ARMEDANGELS. Product Name: Women's Mairaa. Category: hosen. Priced at 77.97 EUR with a 35.0% discount. This highly rated gear scored 4.4 out of 5 based on 9 customer reviews.
Rigby Rugged Cargo Short,Carhartt,"ab 66,45 €",66.45,66.45,0.0,4.8,5,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_012-1714-0111_pic1_1.jpg,https://www.bergfreunde.de/carhartt-rigby-rugged-cargo-short-shorts/,Brand: Carhartt. Product Name: Rigby Rugged Cargo Short. Category: hosen. Priced at 66.45 EUR with a 0.0% discount. This highly rated gear scored 4.8 out of 5 based on 5 customer reviews.
Karl Pro Shorts,Fjällräven,"ab 95,66 €",95.66,109.95,13.0,5.0,27,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_012-1238-0211_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-karl-pro-shorts-shorts/,Brand: Fjällräven. Product Name: Karl Pro Shorts. Category: hosen. Priced at 95.66 EUR with a 13.0% discount. This highly rated gear scored 5.0 out of 5 based on 27 customer reviews.
Trave,Maier Sports,"ab 59,97 €",59.97,99.95,40.0,4.0,43,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-0749-0411_pic1_1.jpg,https://www.bergfreunde.de/maier-sports-trave-zip-off-hose/,Brand: Maier Sports. Product Name: Trave. Category: hosen. Priced at 59.97 EUR with a 40.0% discount. This highly rated gear scored 4.0 out of 5 based on 43 customer reviews.
Women's Exploration Convertible Pants,The North Face,"ab 98,86 €",98.86,114.95,14.0,0.0,0,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-1721-0311_pic1_1.jpg,https://www.bergfreunde.de/the-north-face-womens-exploration-convertible-pants-trekkinghose/,Brand: The North Face. Product Name: Women's Exploration Convertible Pants. Category: hosen. Priced at 98.86 EUR with a 14.0% discount. New release product with no customer feedback evaluations available yet.
Vidda Pro Lite Shorts,Fjällräven,"ab 113,06 €",113.06,129.95,13.0,4.5,18,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_012-2205-0611_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-vidda-pro-lite-shorts-shorts/,Brand: Fjällräven. Product Name: Vidda Pro Lite Shorts. Category: hosen. Priced at 113.06 EUR with a 13.0% discount. This highly rated gear scored 4.5 out of 5 based on 18 customer reviews.
Women's Farley Stretch Zip Off T-Zip Pants II,Vaude,"111,96 €",111.96,139.95,20.0,4.7,50,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-0760-0311_pic1_1.jpg,https://www.bergfreunde.de/vaude-womens-farley-stretch-zip-off-t-zip-pants-ii-trekkinghose/,Brand: Vaude. Product Name: Women's Farley Stretch Zip Off T-Zip Pants II. Category: hosen. Priced at 111.96 EUR with a 20.0% discount. This highly rated gear scored 4.7 out of 5 based on 50 customer reviews.
Ruaha Shorts,Fjällräven,"ab 113,06 €",113.06,129.95,13.0,4.6,44,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_012-0186-0411_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-ruaha-shorts-shorts/,Brand: Fjällräven. Product Name: Ruaha Shorts. Category: hosen. Priced at 113.06 EUR with a 13.0% discount. This highly rated gear scored 4.6 out of 5 based on 44 customer reviews.
Women's Pelmo Pants,Ortovox,"ab 80,57 €",80.57,129.95,38.0,4.5,51,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-1198-0611_pic1_1.jpg,https://www.bergfreunde.de/ortovox-womens-pelmo-pants-trekkinghose/,Brand: Ortovox. Product Name: Women's Pelmo Pants. Category: hosen. Priced at 80.57 EUR with a 38.0% discount. This highly rated gear scored 4.5 out of 5 based on 51 customer reviews.
Tajo 2,Maier Sports,"ab 95,96 €",95.96,119.95,20.0,4.8,63,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-0465-0811_pic1_1.jpg,https://www.bergfreunde.de/maier-sports-tajo-2-trekkinghose/,Brand: Maier Sports. Product Name: Tajo 2. Category: hosen. Priced at 95.96 EUR with a 20.0% discount. This highly rated gear scored 4.8 out of 5 based on 63 customer reviews.
Pants Koper1 Zip Off,Schöffel,"ab 97,16 €",97.16,119.95,19.0,4.7,25,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-0718-0111_pic1_1.jpg,https://www.bergfreunde.de/schoeffel-pants-koper1-zip-off-trekkinghose/,Brand: Schöffel. Product Name: Pants Koper1 Zip Off. Category: hosen. Priced at 97.16 EUR with a 19.0% discount. This highly rated gear scored 4.7 out of 5 based on 25 customer reviews.
Kids Hammerfest Pants Pro,Trollkids,"ab 31,47 €",31.47,44.95,29.99,4.7,47,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_701-1549-1411_pic1_1.jpg,https://www.bergfreunde.de/trollkids-kids-hammerfest-pants-pro-trekkinghose/,Brand: Trollkids. Product Name: Kids Hammerfest Pants Pro. Category: hosen. Priced at 31.47 EUR with a 29.99% discount. This highly rated gear scored 4.7 out of 5 based on 47 customer reviews.
Karl Pro Zip-Off Trousers,Fjällräven,"ab 153,86 €",153.86,189.95,19.0,4.8,73,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-0345-0215_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-karl-pro-zip-off-trousers-trekkinghose/,Brand: Fjällräven. Product Name: Karl Pro Zip-Off Trousers. Category: hosen. Priced at 153.86 EUR with a 19.0% discount. This highly rated gear scored 4.8 out of 5 based on 73 customer reviews.
Vidda Pro Trousers,Fjällräven,"ab 167,96 €",167.96,199.95,16.0,4.7,148,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-1199-0811_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-vidda-pro-trousers-trekkinghose/,Brand: Fjällräven. Product Name: Vidda Pro Trousers. Category: hosen. Priced at 167.96 EUR with a 16.0% discount. This highly rated gear scored 4.7 out of 5 based on 148 customer reviews.
Keb Trousers,Fjällräven,"ab 201,56 €",201.56,239.95,16.0,4.6,47,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-1197-0711_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-keb-trousers-trekkinghose/,Brand: Fjällräven. Product Name: Keb Trousers. Category: hosen. Priced at 201.56 EUR with a 16.0% discount. This highly rated gear scored 4.6 out of 5 based on 47 customer reviews.
Nil,Maier Sports,"ab 79,96 €",79.96,99.95,20.0,4.8,114,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-0462-0511_pic1_1.jpg,https://www.bergfreunde.de/maier-sports-nil-trekkinghose/,Brand: Maier Sports. Product Name: Nil. Category: hosen. Priced at 79.96 EUR with a 20.0% discount. This highly rated gear scored 4.8 out of 5 based on 114 customer reviews.
Women's Stina Trousers,Fjällräven,"ab 100,77 €",100.77,159.95,37.0,4.7,47,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-0738-0511_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-womens-stina-trousers-trekkinghose/,Brand: Fjällräven. Product Name: Women's Stina Trousers. Category: hosen. Priced at 100.77 EUR with a 37.0% discount. This highly rated gear scored 4.7 out of 5 based on 47 customer reviews.
Women's Pants Ascona,Schöffel,"79,96 €",79.96,99.95,20.0,4.7,81,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-0517-0210_pic1_1.jpg,https://www.bergfreunde.de/schoeffel-womens-pants-ascona-trekkinghose/,Brand: Schöffel. Product Name: Women's Pants Ascona. Category: hosen. Priced at 79.96 EUR with a 20.0% discount. This highly rated gear scored 4.7 out of 5 based on 81 customer reviews.
Women's Lulaka,Maier Sports,"ab 79,96 €",79.96,99.95,20.0,4.7,111,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-0362-0211_pic1_1.jpg,https://www.bergfreunde.de/maier-sports-womens-lulaka-trekkinghose/,Brand: Maier Sports. Product Name: Women's Lulaka. Category: hosen. Priced at 79.96 EUR with a 20.0% discount. This highly rated gear scored 4.7 out of 5 based on 111 customer reviews.
Karl Pro Trousers,Fjällräven,"ab 135,96 €",135.96,169.95,20.0,4.7,110,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-0242-2011_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-karl-pro-trousers-trekkinghose/,Brand: Fjällräven. Product Name: Karl Pro Trousers. Category: hosen. Priced at 135.96 EUR with a 20.0% discount. This highly rated gear scored 4.7 out of 5 based on 110 customer reviews.
Women's Karla Pro Zip-Off Trousers,Fjällräven,"ab 155,76 €",155.76,189.95,18.0,4.5,21,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-1349-0311_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-womens-karla-pro-zip-off-trousers-zip-off-hose/,Brand: Fjällräven. Product Name: Women's Karla Pro Zip-Off Trousers. Category: hosen. Priced at 155.76 EUR with a 18.0% discount. This highly rated gear scored 4.5 out of 5 based on 21 customer reviews.
Vidda Pro Lite Zip-Off Trousers,Fjällräven,"ab 189,16 €",189.16,219.95,14.0,0.0,0,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-1631-0211_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-vidda-pro-lite-zip-off-trousers-trekkinghose/,Brand: Fjällräven. Product Name: Vidda Pro Lite Zip-Off Trousers. Category: hosen. Priced at 189.16 EUR with a 14.0% discount. New release product with no customer feedback evaluations available yet.
Vardag Trousers,Fjällräven,"ab 111,97 €",111.97,159.95,30.0,4.6,39,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-0836-0111_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-vardag-trousers-trekkinghose/,Brand: Fjällräven. Product Name: Vardag Trousers. Category: hosen. Priced at 111.97 EUR with a 30.0% discount. This highly rated gear scored 4.6 out of 5 based on 39 customer reviews.
Vidda Pro Ventilated Trousers Exclusive,Fjällräven,"186,96 €",186.96,219.95,15.0,5.0,1,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-1725-0111_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-vidda-pro-ventilated-trousers-exclusive-trekkinghose/,Brand: Fjällräven. Product Name: Vidda Pro Ventilated Trousers Exclusive. Category: hosen. Priced at 186.96 EUR with a 15.0% discount. This highly rated gear scored 5.0 out of 5 based on 1 customer reviews.
Women's Nikka Trousers Curved,Fjällräven,"ab 159,96 €",159.96,199.95,20.0,4.6,62,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-0140-0711_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-womens-nikka-trousers-curved-trekkinghose/,Brand: Fjällräven. Product Name: Women's Nikka Trousers Curved. Category: hosen. Priced at 159.96 EUR with a 20.0% discount. This highly rated gear scored 4.6 out of 5 based on 62 customer reviews.
Vidda Pro Ventilated Trousers,Fjällräven,"ab 178,16 €",178.16,219.95,19.0,4.8,46,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-1200-0211_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-vidda-pro-ventilated-trousers-trekkinghose/,Brand: Fjällräven. Product Name: Vidda Pro Ventilated Trousers. Category: hosen. Priced at 178.16 EUR with a 19.0% discount. This highly rated gear scored 4.8 out of 5 based on 46 customer reviews.
Torrentshell 3L Pants,Patagonia,"149,95 €",149.95,149.95,0.0,4.8,25,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_007-2586-0111_pic1_1.jpg,https://www.bergfreunde.de/patagonia-torrentshell-3l-pants-regenhose/,Brand: Patagonia. Product Name: Torrentshell 3L Pants. Category: hosen. Priced at 149.95 EUR with a 0.0% discount. This highly rated gear scored 4.8 out of 5 based on 25 customer reviews.
Women's Kaipak Trousers Curved,Fjällräven,"ab 143,96 €",143.96,179.95,20.0,4.2,46,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_110-0579-0611_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-womens-kaipak-trousers-curved-trekkinghose/,Brand: Fjällräven. Product Name: Women's Kaipak Trousers Curved. Category: hosen. Priced at 143.96 EUR with a 20.0% discount. This highly rated gear scored 4.2 out of 5 based on 46 customer reviews.
Vidda Pro Lite Trousers,Fjällräven,"ab 153,86 €",153.86,189.95,19.0,4.8,22,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-0949-0711_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-vidda-pro-lite-trousers-trekkinghose/,Brand: Fjällräven. Product Name: Vidda Pro Lite Trousers. Category: hosen. Priced at 153.86 EUR with a 19.0% discount. This highly rated gear scored 4.8 out of 5 based on 22 customer reviews.
Women's Falaises,Rafiki,"59,95 €",59.95,59.95,0.0,4.8,26,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_112-2757-0111_pic1_1.jpg,https://www.bergfreunde.de/rafiki-womens-falaises-shorts/,Brand: Rafiki. Product Name: Women's Falaises. Category: hosen. Priced at 59.95 EUR with a 0.0% discount. This highly rated gear scored 4.8 out of 5 based on 26 customer reviews.
Women's HebySt. Trekking Shorts,Stoic,"53,97 €",53.97,89.95,40.0,0.0,0,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_012-4305-0211_pic1_1.jpg,https://www.bergfreunde.de/stoic-womens-hebyst-trekking-shorts-shorts/,Brand: Stoic. Product Name: Women's HebySt. Trekking Shorts. Category: hosen. Priced at 53.97 EUR with a 40.0% discount. New release product with no customer feedback evaluations available yet.
Kid's Preikestolen Double Zip-Off Pants,Trollkids,"ab 37,96 €",37.96,49.95,24.0,5.0,4,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_701-2961-0411_pic1_1.jpg,https://www.bergfreunde.de/trollkids-kids-preikestolen-double-zip-off-pants-zip-off-hose/,Brand: Trollkids. Product Name: Kid's Preikestolen Double Zip-Off Pants. Category: hosen. Priced at 37.96 EUR with a 24.0% discount. This highly rated gear scored 5.0 out of 5 based on 4 customer reviews.
Vidda Pro Trousers Exlusive,Fjällräven,"161,46 €",161.46,189.95,15.0,5.0,1,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_010-1724-0111_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-vidda-pro-trousers-exlusive-trekkinghose/,Brand: Fjällräven. Product Name: Vidda Pro Trousers Exlusive. Category: hosen. Priced at 161.46 EUR with a 15.0% discount. This highly rated gear scored 5.0 out of 5 based on 1 customer reviews.
Escape 2.5L Pants,Vaude,"74,96 €",74.96,99.95,25.0,4.6,47,hosen,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_007-1361-0211_pic1_1.jpg,https://www.bergfreunde.de/vaude-escape-25l-pants-regenhose/,Brand: Vaude. Product Name: Escape 2.5L Pants. Category: hosen. Priced at 74.96 EUR with a 25.0% discount. This highly rated gear scored 4.6 out of 5 based on 47 customer reviews.
